"project","path","loc","functions","functionDecls","functionExprs","namedFuncExprs","anonCBs","minComplexity","maxComplexity","meanComplexity","calls","requires","defines","fsSyncs","fsAsyncs","setTimeouts","setIntervals","setImmediates","nextTicks","argscount","argsmax","paramscount","paramsmax"
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/middleware/invitation.js",30,3,0,3,0,2,1,4,2.3333333333333335,11,1,0,0,0,0,0,0,0,"4 5 2 0 0 0 0 0 0 0 0",2,"0 1 1 1 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/middleware/notfound.js",10,1,0,1,0,0,2,2,2,3,1,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 0 0 1 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/middleware/pjax.js",10,2,0,2,0,0,1,3,2,2,0,0,0,0,0,0,0,0,"1 1 0 0 0 0 0 0 0 0 0",1,"0 1 0 1 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130203063826-add-invitations-table.js",27,2,0,2,0,0,1,1,1,3,1,0,0,0,0,0,0,0,"0 1 0 2 0 0 0 0 0 0 0",3,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130203075859-add-guests-table.js",37,2,0,2,0,0,1,1,1,6,2,0,0,0,0,0,0,0,"0 2 2 2 0 0 0 0 0 0 0",3,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130218030808-alter-tables-non-null-booleans.js",33,2,0,2,0,0,1,1,1,19,2,0,0,0,0,0,0,0,"0 2 7 0 10 0 0 0 0 0 0",4,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130504215230-alter-invitations-rename-rsvp-col.js",11,2,0,2,0,0,1,1,1,3,1,0,0,0,0,0,0,0,"0 1 0 0 2 0 0 0 0 0 0",4,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130715165319-alter-invitations-remove-send-paper-col.js",15,2,0,2,0,0,1,1,1,3,1,0,0,0,0,0,0,0,"0 1 0 1 1 0 0 0 0 0 0",4,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130726221054-alter-guests-add-meal-col.js",21,2,0,2,0,0,1,1,1,6,2,0,0,0,0,0,0,0,"0 2 2 1 1 0 0 0 0 0 0",4,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/migrations/20130915195205-alter-guests-add-is-attending-brunch-col.js",16,2,0,2,0,0,1,1,1,4,2,0,0,0,0,0,0,0,"0 2 0 1 1 0 0 0 0 0 0",4,"0 0 2 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/public/js/main.js",14,2,0,2,0,2,1,1,1,9,0,0,0,0,0,0,0,0,"1 6 1 0 1 0 0 0 0 0 0",4,"0 2 0 0 0 0 0 0 0 0 0",1
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/public/js/maps.js",27,3,0,3,0,3,1,2,1.3333333333333333,11,0,0,0,0,0,0,0,0,"4 3 2 0 2 0 0 0 0 0 0",4,"0 3 0 0 0 0 0 0 0 0 0",1
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/public/js/rsvp.js",451,49,0,49,0,22,1,3,1.3673469387755102,188,0,0,0,0,0,0,0,0,"27 113 32 7 7 2 0 0 0 0 0",5,"16 29 3 1 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/public/js/wedding.js",50,2,1,1,0,1,1,2,1.5,17,0,0,0,0,0,0,0,0,"1 13 2 0 1 0 0 0 0 0 0",4,"1 1 0 0 0 0 0 0 0 0 0",1
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/routes/guests.js",16,3,2,1,0,1,1,2,1.3333333333333333,5,1,0,0,0,0,0,0,0,"0 4 0 1 0 0 0 0 0 0 0",3,"0 1 0 2 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/routes/index.js",12,2,0,2,0,0,1,1,1,4,3,0,0,0,0,0,0,0,"0 4 0 0 0 0 0 0 0 0 0",1,"0 1 1 0 0 0 0 0 0 0 0",2
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/routes/invitations.js",35,6,4,2,0,2,1,2,1.3333333333333333,12,3,0,0,0,0,0,0,0,"0 9 1 2 0 0 0 0 0 0 0",3,"0 2 0 4 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/routes/rsvp.js",162,14,5,9,0,9,1,5,2.3333333333333335,44,6,0,0,0,0,0,0,0,"2 34 5 3 0 0 0 0 0 0 0",3,"0 5 6 3 0 0 0 0 0 0 0",3
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/scripts/email-away-guests.js",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/scripts/email-rsvp-links.js",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/scripts/email-weekend-info.js",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/scripts/gen-labels.js",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/scripts/gen-seating.js",87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 0 0 0 0 0 0 0 0 0 0",0,"0 0 0 0 0 0 0 0 0 0 0",0
"open-marriage","/Users/keheliya/dev/top_hybrid/open-marriage/server.js",8,1,0,1,0,1,1,1,1,7,2,0,0,0,0,0,0,0,"0 6 1 0 0 0 0 0 0 0 0",2,"1 0 0 0 0 0 0 0 0 0 0",0
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/controllers/api/api_action_controller.js",204,15,1,14,0,3,1,4,1.8666666666666667,32,0,0,0,0,0,0,0,0,"4 11 15 2 0 0 0 0 0 0 0",3,"3 5 6 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/controllers/base_controller.js",456,31,1,30,0,10,1,6,1.6875,64,1,0,0,0,0,0,0,0,"7 24 30 2 1 0 0 0 0 0 0",4,"7 7 15 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/controllers/delete_controller.js",135,20,1,19,0,3,1,3,1.4,32,0,0,0,0,0,0,0,0,"5 11 13 3 0 0 0 0 0 0 0",3,"6 9 4 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/controllers/form_controller.js",108,7,1,6,0,1,1,3,1.4285714285714286,11,0,0,0,0,0,0,0,0,"1 7 3 0 0 0 0 0 0 0 0",2,"2 2 3 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/access_management.js",185,11,1,10,0,1,1,6,2.3636363636363638,24,0,0,0,0,0,0,0,0,"2 15 5 1 1 0 0 0 0 0 0",4,"1 6 2 0 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/admin_navigation.js",419,14,9,5,0,0,1,13,3.2857142857142856,33,0,0,0,0,0,0,0,0,"7 9 16 1 0 0 0 0 0 0 0",3,"5 3 4 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/client_js.js",94,5,1,4,0,0,1,5,2.4,11,0,0,0,0,0,0,0,0,"1 9 0 1 0 0 0 0 0 0 0",3,"1 3 0 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/config.js",605,1,0,1,0,0,1,10,5.5,27,4,0,5,0,0,0,0,0,"1 10 13 2 1 0 0 0 0 0 0",4,"1 0 0 0 0 0 0 0 0 0 0",0
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/content.js",145,6,1,5,0,1,1,9,2.5,39,0,0,0,0,0,0,0,0,"10 25 2 1 0 0 1 0 0 0 0",6,"2 1 2 0 0 0 0 1 0 0 0",7
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/dao/cache.js",76,4,1,3,0,0,1,3,2,6,1,0,0,0,0,0,0,0,"2 1 2 1 0 0 0 0 0 0 0",3,"3 1 0 0 0 0 0 0 0 0 0",1
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/dao/dao.js",810,42,1,41,0,11,1,10,2.511627906976744,134,0,0,0,0,0,0,0,0,"3 95 18 14 1 1 2 0 0 0 0",6,"1 10 16 8 4 1 2 0 0 0 0",6
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/dao/db_manager.js",217,17,1,16,0,9,1,5,1.8235294117647058,51,4,0,0,0,0,0,0,0,"2 27 17 3 2 0 0 0 0 0 0",4,"3 5 8 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/email.js",163,10,1,9,0,4,1,5,2,21,1,0,0,0,0,0,0,0,"2 9 8 0 0 2 0 0 0 0 0",5,"2 1 6 0 0 1 0 0 0 0 0",5
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/error/errors_over_time.js",176,8,1,7,0,1,1,3,1.625,8,0,0,0,0,0,0,0,0,"2 3 3 0 0 0 0 0 0 0 0",2,"2 2 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/error/pb_error.js",64,3,1,2,0,0,1,3,1.6666666666666667,1,0,0,0,0,0,0,0,0,"0 0 1 0 0 0 0 0 0 0 0",2,"0 2 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/http/parsers/base_body_parser.js",60,5,1,4,0,2,1,2,1.2,6,0,0,0,0,0,0,0,0,"0 1 5 0 0 0 0 0 0 0 0",2,"2 1 2 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/http/parsers/form_body_parser.js",54,3,1,2,0,1,1,2,1.3333333333333333,3,0,0,0,0,0,0,0,0,"0 0 3 0 0 0 0 0 0 0 0",2,"1 0 1 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/http/parsers/json_body_parser.js",56,3,1,2,0,1,1,3,1.5,7,0,0,0,0,0,0,0,0,"0 4 3 0 0 0 0 0 0 0 0",2,"1 0 2 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/http/request_handler.js",1125,59,1,58,0,18,1,8,2.5245901639344264,163,3,0,1,1,0,0,0,2,"19 75 55 9 2 3 0 0 0 0 0",5,"8 23 21 7 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/libraries.js",147,7,1,6,0,2,1,3,1.4285714285714286,11,0,0,0,0,0,0,0,0,"2 3 5 1 0 0 0 0 0 0 0",3,"3 2 2 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/localization.js",216,9,1,8,0,0,1,7,3.7,34,1,0,0,0,0,0,0,0,"6 22 5 1 0 0 0 0 0 0 0",3,"1 4 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/model/create_document.js",195,10,1,9,0,0,1,5,2.8,16,0,0,0,0,0,0,0,0,"3 9 3 0 1 0 0 0 0 0 0",4,"1 4 3 0 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/requirements.js",163,0,0,0,0,0,0,0,0,114,84,0,0,0,0,0,0,0,"2 84 28 0 0 0 0 0 0 0 0",2,"0 0 0 0 0 0 0 0 0 0 0",0
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/security/authentication/FormAuthentication.js",39,2,1,1,0,0,1,2,1.5,5,0,0,0,0,0,0,0,0,"0 1 4 0 0 0 0 0 0 0 0",2,"1 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/security/authentication/UsernamePasswordAuthentication.js",54,2,1,1,0,0,1,5,3,6,0,0,0,0,0,0,0,0,"0 4 1 1 0 0 0 0 0 0 0",3,"1 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/admin/admin_subnav_service.js",121,4,1,3,0,0,1,7,4.5,12,0,0,0,0,0,0,0,0,"0 8 3 1 0 0 0 0 0 0 0",3,"1 0 2 0 1 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/cache_entity_service.js",129,6,1,5,0,2,1,4,2.1666666666666665,13,0,0,0,0,0,0,0,0,"0 5 7 1 0 0 0 0 0 0 0",3,"0 0 4 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/db_entity_service.js",145,8,1,7,0,4,1,5,2.25,20,0,0,0,0,0,0,0,0,"0 9 11 0 0 0 0 0 0 0 0",2,"0 4 2 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/article_service.js",578,41,2,39,0,22,1,18,2.4146341463414633,122,1,0,0,0,0,0,0,0,"8 56 44 11 1 1 1 0 0 0 0",6,"5 10 22 3 0 1 0 0 0 0 0",5
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/custom_object_service.js",1243,83,1,82,0,32,1,16,2.5180722891566263,286,1,0,0,0,0,0,0,0,"26 150 82 20 8 0 0 0 0 0 0",4,"2 21 47 10 3 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/job_service.js",69,4,1,3,0,1,1,2,1.5,6,0,0,0,0,0,0,0,0,"0 3 1 1 1 0 0 0 0 0 0",4,"1 1 1 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/media_service.js",792,53,1,52,0,16,1,16,2.642857142857143,164,2,0,0,1,0,0,0,0,"20 78 54 9 2 0 1 0 0 0 0",6,"6 12 28 7 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/plugin_service.js",2206,163,1,162,0,81,1,48,2.2840236686390534,510,5,0,1,4,2,0,0,3,"18 206 242 34 10 0 0 0 0 0 0",4,"11 49 89 10 4 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/section_service.js",625,52,1,51,0,23,1,9,2.480769230769231,137,0,0,0,0,0,0,0,1,"5 55 67 8 2 0 0 0 0 0 0",4,"3 14 30 5 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/template_service.js",739,49,2,47,0,15,1,10,2.0816326530612246,118,1,0,0,0,0,0,0,0,"13 47 51 5 0 2 0 0 0 0 0",5,"7 12 28 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/theme_service.js",40,1,1,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"0 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/url_service.js",176,8,1,7,0,1,1,5,2.75,25,0,0,0,0,0,0,0,0,"0 19 5 0 1 0 0 0 0 0 0",4,"2 2 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/entities/user_service.js",322,26,1,25,0,8,1,4,1.6923076923076923,59,0,0,0,0,0,0,0,0,"4 28 16 9 1 0 1 0 0 0 0",6,"1 9 11 3 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/fs_entity_service.js",76,5,1,4,0,1,1,2,1.2,6,0,0,0,3,0,0,0,0,"0 1 3 1 1 0 0 0 0 0 0",4,"0 1 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/jobs/async_job_runner.js",134,13,1,12,0,7,1,3,1.2307692307692308,18,1,0,0,0,0,0,0,1,"1 9 4 4 0 0 0 0 0 0 0",3,"3 6 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/jobs/cluster_job_runner.js",211,13,1,12,0,1,1,4,1.6923076923076923,21,1,0,0,0,0,0,0,0,"3 9 6 3 0 0 0 0 0 0 0",3,"1 6 3 3 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/jobs/job_runner.js",281,13,1,12,0,3,1,4,2.3076923076923075,31,0,0,0,0,0,0,0,0,"8 11 7 1 3 1 0 0 0 0 0",5,"4 4 5 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/json_fs_entity_service.js",97,5,1,4,0,0,1,3,1.5714285714285714,17,0,0,0,2,0,0,0,0,"0 9 7 0 1 0 0 0 0 0 0",4,"0 1 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/media/fs_media_provider.js",239,19,1,18,0,7,1,4,1.5,49,1,0,0,10,0,0,0,0,"4 14 29 2 0 0 0 0 0 0 0",3,"0 7 10 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/media/mongo_media_provider.js",206,19,1,18,0,10,1,2,1.2105263157894737,30,1,0,0,0,0,0,0,0,"0 20 6 4 0 0 0 0 0 0 0",3,"2 4 11 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/memory_entity_service.js",117,4,1,3,0,0,2,4,3,7,0,0,0,0,0,0,0,0,"0 3 4 0 0 0 0 0 0 0 0",2,"0 0 2 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/read_only_simple_layered_service.js",57,4,1,3,0,0,1,4,1.75,6,0,0,0,0,0,0,0,0,"2 1 3 0 0 0 0 0 0 0 0",2,"0 1 1 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/simple_layered_service.js",149,13,1,12,0,5,1,3,1.8461538461538463,25,0,0,0,0,0,0,0,0,"6 10 6 3 0 0 0 0 0 0 0",3,"2 5 5 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/service/template_entity_service.js",89,4,1,3,0,0,1,5,2,9,0,0,0,0,0,0,0,0,"2 0 5 2 0 0 0 0 0 0 0",3,"0 0 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/session/session.js",317,16,1,15,0,1,1,5,2.1176470588235294,33,1,0,0,0,0,0,0,0,"5 18 9 0 0 1 0 0 0 0 0",5,"2 10 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/session/storage/mongo_session_store.js",162,12,1,11,0,4,1,3,1.5,26,0,0,0,0,0,1,0,0,"3 13 9 0 0 0 1 0 0 0 0",6,"2 7 3 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/session/storage/redis_session_store.js",117,8,1,7,0,1,1,2,1.125,16,0,0,0,0,0,0,0,0,"1 9 5 0 1 0 0 0 0 0 0",4,"2 2 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/analytics_manager.js",139,12,1,11,0,6,1,4,1.5833333333333333,25,0,0,0,0,1,0,0,0,"2 9 9 0 3 2 0 0 0 0 0",5,"3 3 4 0 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/call_home_service.js",97,9,1,8,0,5,1,2,1.1111111111111112,21,1,0,0,0,0,0,0,0,"6 6 8 0 0 1 0 0 0 0 0",5,"3 3 3 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/command/command_service.js",460,24,1,23,0,8,1,7,2.96,81,1,0,0,0,1,0,0,1,"9 41 21 10 0 0 0 0 0 0 0",3,"4 5 9 6 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/command/mongo_command_broker.js",268,19,1,18,1,10,1,4,2,56,0,0,0,0,0,0,0,2,"5 26 20 4 1 0 0 0 0 0 0",4,"4 4 9 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/command/redis_command_broker.js",163,8,1,7,0,2,1,3,1.8,26,0,0,0,0,0,0,0,0,"3 8 11 3 1 0 0 0 0 0 0",4,"1 2 3 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/registry/mongo_registration_provider.js",168,12,1,11,0,6,1,2,1.6666666666666667,33,0,0,0,0,0,0,0,0,"0 20 11 2 0 0 0 0 0 0 0",3,"1 7 3 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/registry/redis_registration_provider.js",183,11,1,10,0,3,1,4,1.5833333333333333,27,0,0,0,0,0,0,0,0,"3 15 8 0 1 0 0 0 0 0 0",4,"2 4 4 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/server_registration.js",300,28,1,27,0,5,1,5,1.7142857142857142,58,4,0,0,0,0,1,0,0,"16 13 27 1 1 0 0 0 0 0 0",4,"6 18 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/settings.js",49,2,1,1,0,0,1,3,2,3,0,0,0,0,0,0,0,0,"0 3 0 0 0 0 0 0 0 0 0",1,"1 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/system/system.js",179,18,1,17,0,9,1,7,2.0555555555555554,59,2,0,0,0,2,0,0,0,"26 10 15 6 1 1 0 0 0 0 0",5,"10 4 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/theme/comments.js",75,5,1,4,0,2,1,2,1.2,5,0,0,0,0,0,0,0,0,"0 3 2 0 0 0 0 0 0 0 0",2,"1 1 3 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/theme/media.js",131,4,1,3,0,0,1,11,5.25,19,0,0,0,0,0,0,0,0,"0 18 1 0 0 0 0 0 0 0 0",2,"1 0 2 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/theme/top_menu.js",223,15,1,14,0,7,1,12,2,57,0,0,0,0,0,0,0,0,"0 44 9 3 1 0 0 0 0 0 0",4,"1 3 7 2 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/util.js",577,39,1,38,0,12,1,8,2.128205128205128,77,1,0,0,5,0,0,0,0,"4 48 22 2 0 1 0 0 0 0 0",5,"3 14 20 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/utils/logging.js",36,3,0,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"0 1 0 0 0 0 0 0 0 0 0",1,"2 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/include/validation/validation_service.js",420,25,1,24,0,0,1,4,2.076923076923077,30,0,0,0,0,0,0,0,0,"1 18 11 0 0 0 0 0 0 0 0",2,"1 2 20 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/pencilblue.js",246,17,1,16,0,5,1,4,1.6666666666666667,46,1,0,3,0,0,0,0,0,"4 24 16 1 1 0 0 0 0 0 0",4,"4 9 4 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/admin/elements/content_search.js",55,7,0,7,0,2,1,1,1,15,0,0,0,0,0,0,0,0,"3 11 1 0 0 0 0 0 0 0 0",2,"3 2 2 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/admin/elements/wysiwyg.js",419,36,26,10,0,10,1,7,2,293,0,0,0,0,0,0,0,0,"58 221 9 5 0 0 0 0 0 0 0",3,"10 19 5 2 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/admin/login.js",64,4,3,1,0,1,1,2,1.25,19,0,0,0,0,0,0,0,0,"4 12 3 0 0 0 0 0 0 0 0",2,"3 1 0 0 0 0 0 0 0 0 0",1
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/form_validation.js",19,3,0,3,0,1,1,3,1.6666666666666667,2,0,0,0,0,0,0,0,0,"0 0 2 0 0 0 0 0 0 0 0",2,"1 1 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/media.js",41,10,0,10,0,7,1,2,1.1,18,0,0,0,0,0,0,0,0,"1 11 5 1 0 0 0 0 0 0 0",3,"0 4 5 1 0 0 0 0 0 0 0",3
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/paginate.js",58,3,0,3,0,1,1,8,4.666666666666667,9,0,0,0,0,0,0,0,0,"0 6 3 0 0 0 0 0 0 0 0",2,"1 0 0 0 2 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/password.js",19,3,0,3,0,1,1,2,1.3333333333333333,5,0,0,0,0,0,0,0,0,"1 2 2 0 0 0 0 0 0 0 0",2,"2 0 1 0 0 0 0 0 0 0 0",2
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/search.js",42,2,0,2,0,1,1,11,6,9,0,0,0,0,0,0,0,0,"2 5 2 0 0 0 0 0 0 0 0",2,"0 1 0 0 1 0 0 0 0 0 0",4
"pencilblue","/Users/keheliya/dev/top_hybrid/pencilblue/public/js/angular/services/sort.js",38,4,0,4,0,2,1,5,2,8,0,0,0,0,0,0,0,0,"0 2 4 1 1 0 0 0 0 0 0",4,"0 2 0 0 2 0 0 0 0 0 0",4
